44,02,1,11
45,02,1,11
46,02,1,11
47,02,1,11
48,02,1,11
49,02,1,11
00,03,1,11
01,03,1,11
02,03,1,11
03,03,1,11
04,03,1,11
05,03,1,11
06,03,1,11
07,03,1,11
08,03,1,11
09,03,1,11
10,03,1,11
11,03,1,11
12,03,1,11
13,03,1,11
14,03,1,11
15,03,1,11
16,03,1,11
17,03,1,11
18,03,1,11
19,03,1,11
20,03,1,11
21,03,1,11
22,03,1,11
23,03,1,11
24,03,11,1
25,03,11,1
26,03,11,1
27,03,1,11
28,03,1,11
29,03,1,11
30,03,1,11
31,03,1,11
32,03,1,11
33,03,1,11
34,03,1,11
35,03,1,11
36,03,1,11
37,03,1,11
38,03,1,11
39,03,1,11
40,03,1,11
41,03,1,11
42,03,1,11
43,03,1,11
44,03,1,11
45,03,1,11
46,03,1,11
47,03,1,11
48,03,1,11
49,03,1,11
00,04,1,11
01,04,1,11
02,04,1,11
03,04,1,11
04,04,1,11
05,04,1,11
06,04,1,11
07,04,1,11
08,04,1,11
09,04,1,11
10,04,1,11
11,04,1,11
12,04,1,11
13,04,1,11
14,04,1,11
15,04,1,11
16,04,1,11
17,04,1,11
18,04,1,11
19,04,1,11
20,04,1,11
21,04,1,11
22,04,1,11
23,04,1,11
24,04,11,1
25,04,11,1
26,04,11,1
27,04,1,11
28,04,1,11
29,04,1,11
30,04,1,11
31,04,1,11
32,04,1,11
33,04,1,11
34,04,1,11
35,04,1,11
36,04,1,11
37,04,1,11
38,04,1,11
39,04,1,11
40,04,1,11
41,04,1,11
42,04,1,11
43,04,1,11
44,04,1,11
45,04,1,11
46,04,1,11
47,04,1,11
48,04,1,11
49,04,1,11
00,05,1,11
01,05,1,11
02,05,1,11
03,05,1,11
04,05,1,11
05,05,1,11
06,05,1,11
07,05,1,11
08,05,1,11
09,05,1,11
10,05,1,11
11,05,1,11
12,05,1,11
13,05,1,11
14,05,1,11
15,05,1,11
16,05,1,11
17,05,1,11
18,05,1,11
19,05,1,11
20,05,1,11
21,05,1,11
22,05,1,11
23,05,1,11
24,05,11,1
25,05,11,1
26,05,11,1
27,05,1,11
28,05,1,11
29,05,1,11
30,05,1,11
31,05,1,11
32,05,1,11
33,05,1,11
34,05,1,11
35,05,1,11
36,05,1,11
37,05,1,11
38,05,1,11
39,05,1,11
40,05,1,11
41,05,1,11
42,05,1,11
43,05,1,11
44,05,1,11
45,05,1,11
46,05,1,11
47,05,1,11
48,05,1,11
49,05,1,11
00,06,1,11
01,06,1,11
02,06,1,11
03,06,1,11
04,06,1,11
05,06,1,11
06,06,1,11
07,06,1,11
08,06,1,11
09,06,1,11
10,06,1,11
11,06,1,11
12,06,1,11
13,06,1,11
14,06,1,11
15,06,1,11
16,06,1,11
17,06,1,11
18,06,1,11
19,06,1,11
20,06,1,11
21,06,1,11
22,06,1,11
23,06,1,11
24,06,11,1
25,06,11,1
26,06,11,1
27,06,1,11
28,06,1,11
29,06,1,11
30,06,1,11
31,06,1,11
32,06,1,11
33,06,1,11
34,06,1,11
35,06,1,11
36,06,1,11
37,06,1,11
38,06,1,11
39,06,1,11
40,06,1,11
41,06,1,11
42,06,1,11
43,06,1,11
44,06,1,11
45,06,1,11
46,06,1,11
47,06,1,11
48,06,1,11
49,06,1,11
00,07,1,11
01,07,1,11
02,07,1,11
03,07,1,11
04,07,1,11
05,07,1,11
06,07,1,11
07,07,1,11
08,07,1,11
09,07,1,11
10,07,1,11
11,07,1,11
12,07,1,11
13,07,1,11
14,07,1,11
15,07,1,11
16,07,1,11
17,07,1,11
18,07,1,11
19,07,1,11
20,07,1,11
21,07,1,11
22,07,1,11
23,07,1,11
24,07,11,1
25,07,11,1
26,07,11,1
27,07,1,11
28,07,1,11
29,07,1,11
30,07,1,11
31,07,1,11
32,07,1,11
33,07,1,11
34,07,1,11
35,07,1,11
36,07,1,11
37,07,1,11
38,07,1,11
39,07,1,11
40,07,1,11
41,07,1,11
42,07,1,11
43,07,1,11
44,07,1,11
45,07,1,11
46,07,1,11
47,07,1,11
48,07,1,11
49,07,1,11
00,08,1,11
01,08,1,11
02,08,1,11
03,08,1,11
04,08,1,11
05,08,1,11
06,08,1,11
07,08,1,11
08,08,1,11
09,08,1,11
10,08,1,11
11,08,1,11
12,08,1,11
13,08,1,11
14,08,1,11
15,08,1,11
16,08,1,11
17,08,1,11
18,08,1,11
19,08,1,11
20,08,1,11
21,08,1,11
22,08,1,11
23,08,1,11
24,08,11,1
25,08,11,1
26,08,11,1
27,08,1,11
28,08,1,11
29,08,1,11
30,08,1,11
31,08,1,11
32,08,1,11
33,08,1,11
34,08,1,11
35,08,1,11
36,08,1,11
37,08,1,11
38,08,1,11
39,08,1,11
40,08,1,11
41,08,1,11
42,08,1,11
43,08,1,11
44,08,1,11
45,08,1,11
46,08,1,11
47,08,1,11
48,08,1,11
49,08,1,11
00,09,1,11
01,09,1,11
02,09,1,11
03,09,1,11
04,09,1,11
05,09,1,11
06,09,1,11
07,09,1,11
08,09,1,11
09,09,1,11
10,09,1,11
11,09,1,11
12,09,1,11
13,09,1,11
14,09,1,11
15,09,1,11
16,09,1,11
17,09,1,11
18,09,1,11
19,09,1,11
20,09,1,11
21,09,1,11
22,09,1,11
23,09,1,11
24,09,11,1
25,09,11,1
26,09,11,1
27,09,1,11
28,09,1,11
29,09,1,11
30,09,1,11
31,09,1,11
32,09,1,11
33,09,1,11
34,09,1,11
35,09,1,11
36,09,1,11
37,09,1,11
38,09,1,11
39,09,1,11
40,09,1,11
41,09,1,11
42,09,1,11
43,09,1,11
44,09,1,11
45,09,1,11
46,09,1,11
47,09,1,11
48,09,1,11
49,09,1,11
00,10,1,11
01,10,1,11
02,10,1,11
03,10,1,11
04,10,1,11
05,10,1,11
06,10,1,11
07,10,1,11
08,10,1,11
09,10,1,11
10,10,1,11
11,10,1,11
12,10,1,11
13,10,1,11
14,10,1,11
15,10,1,11
16,10,1,11
17,10,1,11
18,10,1,11
19,10,1,11
20,10,1,11
21,10,1,11
22,10,1,11
23,10,1,11
24,10,11,1
25,10,11,1
26,10,11,1
27,10,1,11
28,10,1,11
29,10,1,11
30,10,1,11
31,10,1,11
32,10,1,11
33,10,1,11
34,10,1,11
35,10,1,11
36,10,1,11
37,10,1,11
38,10,1,11
39,10,1,11
40,10,1,11
41,10,1,11
42,10,1,11
43,10,1,11
44,10,1,11
45,10,1,11
46,10,1,11
47,10,1,11
48,10,1,11
49,10,1,11
00,11,1,11
01,11,1,11
02,11,1,11
03,11,1,11
04,11,1,11
05,11,1,11
06,11,1,11
07,11,1,11
08,11,1,11
09,11,1,11
10,11,1,11
11,11,1,11
12,11,1,11
13,11,1,11
14,11,1,11
15,11,1,11
16,11,1,11
17,11,1,11
18,11,1,11
19,11,1,11
20,11,1,11
21,11,1,11
22,11,1,11
23,11,1,11
24,11,11,1
25,11,11,1
26,11,11,1
27,11,1,11
28,11,1,11
29,11,1,11
30,11,1,11
31,11,1,11
32,11,1,11
33,11,1,11
34,11,1,11
35,11,1,11
36,11,1,11
37,11,1,11
38,11,1,11
39,11,1,11
40,11,1,11
41,11,1,11
42,11,1,11
43,11,1,11
44,11,1,11
45,11,1,11
46,11,1,11
47,11,1,11
48,11,1,11
49,11,1,11
00,12,1,11
01,12,1,11
02,12,1,11
03,12,1,11
04,12,1,11
05,12,1,11
06,12,1,11
07,12,1,11
08,12,1,11
09,12,1,11
10,12,1,11
11,12,1,11
12,12,1,11
13,12,1,11
14,12,1,11
15,12,1,11
16,12,1,11
17,12,1,11
18,12,1,11
19,12,1,11
20,12,1,11
21,12,1,11
22,12,1,11
23,12,1,11
24,12,11,1
25,12,11,1
26,12,11,1
27,12,1,11
28,12,1,11
29,12,1,11
30,12,1,11
31,12,1,11
32,12,1,11
33,12,1,11
34,12,1,11
35,12,1,11
36,12,1,11
37,12,1,11
38,12,1,11
39,12,1,11
40,12,1,11
41,12,1,11
42,12,1,11
43,12,1,11
44,12,1,11
45,12,1,11
46,12,1,11
47,12,1,11
48,12,1,11
49,12,1,11
00,13,1,11
01,13,1,11
02,13,1,11
03,13,1,11
04,13,1,11
05,13,1,11
06,13,1,11
07,13,1,11
08,13,1,11
09,13,1,11
10,13,1,11
11,13,1,11
12,13,1,11
13,13,1,11
14,13,1,11
15,13,1,11
16,13,1,11
17,13,1,11
18,13,1,11
19,13,1,11
20,13,1,11
21,13,1,11
22,13,1,11
23,13,1,11
24,13,11,1
25,13,11,1
26,13,11,1
27,13,1,11
28,13,1,11
29,13,1,11
30,13,1,11
31,13,1,11
32,13,1,11
33,13,1,11
34,13,1,11
35,13,1,11
36,13,1,11
37,13,1,11
38,13,1,11
39,13,1,11
40,13,1,11
41,13,1,11
42,13,1,11
43,13,1,11
44,13,1,11
45,13,1,11
46,13,1,11
47,13,1,11
48,13,1,11
49,13,1,11
00,14,1,11
01,14,1,11
02,14,1,11
03,14,1,11
04,14,1,11
05,14,1,11
06,14,1,11
07,14,1,11
08,14,1,11
09,14,1,11
10,14,1,11
11,14,1,11
12,14,1,11
13,14,1,11
14,14,1,11
15,14,1,11
16,14,1,11
17,14,1,11
18,14,1,11
19,14,1,11
20,14,1,11
21,14,1,11
22,14,1,11
23,14,1,11
24,14,11,1
25,14,11,1
26,14,11,1
27,14,1,11
28,14,1,11
29,14,1,11
30,14,1,11
31,14,1,11
32,14,1,11
33,14,1,11
34,14,1,11
35,14,1,11
36,14,1,11
37,14,1,11
38,14,1,11
39,14,1,11
40,14,1,11
41,14,1,11
42,14,1,11
43,14,1,11
44,14,1,11
45,14,1,11
46,14,1,11
47,14,1,11
48,14,1,11
49,14,1,11
00,15,1,11
01,15,1,11
02,15,1,11
03,15,1,11
04,15,1,11
05,15,1,11
06,15,1,11
07,15,1,11
08,15,1,11
09,15,1,11
10,15,1,11
11,15,1,11
12,15,1,11
13,15,1,11
14,15,1,11
15,15,1,11
16,15,1,11
17,15,1,11
18,15,1,11
19,15,1,11
20,15,1,11
21,15,1,11
22,15,1,11
23,15,1,11
24,15,11,1
25,15,11,1
26,15,11,1
27,15,1,11
28,15,1,11
29,15,1,11
30,15,1,11
31,15,1,11
32,15,1,11
33,15,1,11
34,15,1,11
35,15,1,11
36,15,1,11
37,15,1,11
38,15,1,11
39,15,1,11
40,15,1,11
41,15,1,11
42,15,1,11
43,15,1,11
44,15,1,11
45,15,1,11
46,15,1,11
47,15,1,11
48,15,1,11
49,15,1,11
00,16,1,11
01,16,1,11
02,16,1,11
03,16,1,11
04,16,1,11
05,16,1,11
06,16,1,11
07,16,1,11
08,16,1,11
09,16,1,11
10,16,1,11
11,16,1,11
12,16,1,11
13,16,1,11
14,16,1,11
15,16,1,11
16,16,1,11
17,16,1,11
18,16,1,11
19,16,1,11
20,16,1,11
21,16,1,11
22,16,1,11
23,16,1,11
24,16,11,1
25,16,11,1
26,16,11,1
27,16,1,11
28,16,1,11
29,16,1,11
30,16,1,11
31,16,1,11
32,16,1,11
33,16,1,11
34,16,1,11
35,16,1,11
36,16,1,11
37,16,1,11
38,16,1,11
39,16,1,11
40,16,1,11
41,16,1,11
42,16,1,11
43,16,1,11
44,16,1,11
45,16,1,11
46,16,1,11
47,16,1,11
48,16,1,11
49,16,1,11
00,17,1,11
01,17,1,11
02,17,1,11
03,17,1,11
04,17,1,11
05,17,1,11
06,17,1,11
07,17,1,11
08,17,1,11
09,17,1,11
10,17,1,11
11,17,1,11
12,17,1,11
13,17,1,11
14,17,1,11
15,17,1,11
16,17,1,11
17,17,1,11
18,17,1,11
19,17,1,11
20,17,1,11
21,17,1,11
22,17,1,11
23,17,1,11
24,17,11,1
25,17,11,1
26,17,11,1
27,17,1,11
28,17,1,11
29,17,1,11
30,17,1,11
31,17,1,11
32,17,1,11
33,17,1,11
34,17,1,11
35,17,1,11
36,17,1,11
37,17,1,11
38,17,1,11
39,17,1,11
40,17,1,11
41,17,1,11
42,17,1,11
43,17,1,11
44,17,1,11
45,17,1,11
46,17,1,11
47,17,1,11
48,17,1,11
49,17,1,11
00,18,1,11
01,18,1,11
02,18,1,11
03,18,1,11
04,18,1,11
05,18,1,11
06,18,1,11
07,18,1,11
08,18,1,11
09,18,1,11
10,18,1,11
11,18,1,11
12,18,1,11
13,18,1,11
14,18,1,11
15,18,1,11
16,18,1,11
17,18,1,11
18,18,1,11
19,18,1,11
20,18,1,11
21,18,1,11
22,18,1,11
23,18,1,11
24,18,11,1
25,18,11,1
26,18,11,1
27,18,1,11
28,18,1,11
29,18,1,11
30,18,1,11
31,18,1,11
32,18,1,11
33,18,1,11
34,18,1,11
35,18,1,11
36,18,1,11
37,18,1,11
38,18,1,11
39,18,1,11
40,18,1,11
41,18,1,11
42,18,1,11
43,18,1,11
44,18,1,11
45,18,1,11
46,18,1,11
47,18,1,11
48,18,1,11
49,18,1,11
00,19,1,11
01,19,1,11
02,19,1,11
03,19,1,11
04,19,1,11
05,19,1,11
06,19,1,11
07,19,1,11
08,19,1,11
09,19,1,11
10,19,1,11
11,19,1,11
12,19,1,11
13,19,1,11
14,19,1,11
15,19,1,11
16,19,1,11
17,19,1,11
18,19,1,11
19,19,1,11
20,19,1,11
21,19,1,11
22,19,1,11
23,19,1,11
24,19,11,1
25,19,11,1
26,19,11,1
27,19,1,11
28,19,1,11
29,19,1,11
30,19,1,11
31,19,1,11
32,19,1,11
33,19,1,11
34,19,1,11
35,19,1,11
36,19,1,11
37,19,1,11
38,19,1,11
39,19,1,11
40,19,1,11
41,19,1,11
42,19,1,11
43,19,1,11
44,19,1,11
45,19,1,11
46,19,1,11
47,19,1,11
48,19,1,11
49,19,1,11
00,20,1,11
01,20,1,11
02,20,1,11
03,20,1,11
04,20,1,11
05,20,1,11
06,20,1,11
07,20,1,11
08,20,1,11
09,20,1,11
10,20,1,11
11,20,1,11
12,20,1,11
13,20,1,11
14,20,1,11
15,20,1,11
16,20,1,11
17,20,1,11
18,20,1,11
19,20,1,11
20,20,1,11
21,20,1,11
22,20,1,11
23,20,1,11
24,20,11,1
25,20,11,1
26,20,11,1
27,20,1,11
28,20,1,11
29,20,1,11
30,20,1,11
31,20,1,11
32,20,1,11
33,20,1,11
34,20,1,11
35,20,1,11
36,20,1,11
37,20,1,11
38,20,1,11
39,20,1,11
40,20,1,11
41,20,1,11
42,20,1,11
43,20,1,11
44,20,1,11
45,20,1,11
46,20,1,11
47,20,1,11
48,20,1,11
49,20,1,11
00,21,1,11
01,21,1,11
02,21,1,11
03,21,1,11
04,21,1,11
05,21,1,11
06,21,1,11
07,21,1,11
08,21,1,11
09,21,1,11
10,21,1,11
11,21,1,11
12,21,1,11
13,21,1,11
14,21,1,11
15,21,1,11
16,21,1,11
17,21,1,11
18,21,1,11
19,21,1,11
20,21,1,11
21,21,1,11
22,21,1,11
23,21,1,11
24,21,11,1
25,21,11,1
26,21,11,1
27,21,1,11
28,21,1,11
29,21,1,11
30,21,1,11
31,21,1,11
32,21,1,11
33,21,1,11
34,21,1,11
35,21,1,11
36,21,1,11
37,21,1,11
38,21,1,11
39,21,1,11
40,21,1,11
41,21,1,11
42,21,1,11
43,21,1,11
44,21,1,11
45,21,1,11
46,21,1,11
47,21,1,11
48,21,1,11
49,21,1,11
00,22,1,11
01,22,1,11
02,22,1,11
03,22,1,11
04,22,1,11
05,22,1,11
06,22,1,11
07,22,1,11
08,22,1,11
09,22,1,11
10,22,1,11
11,22,1,11
12,22,1,11
13,22,1,11
14,22,1,11
15,22,1,11
16,22,1,11
17,22,1,11
18,22,1,11
19,22,1,11
20,22,1,11
21,22,1,11
22,22,1,11
23,22,1,11
24,22,11,1
25,22,11,1
26,22,11,1
27,22,1,11
28,22,1,11
29,22,1,11
30,22,1,11
31,22,1,11
32,22,1,11
33,22,1,11
34,22,1,11
35,22,1,11
36,22,1,11
37,22,1,11
38,22,1,11
39,22,1,11
40,22,1,11
41,22,1,11
42,22,1,11
43,22,1,11
44,22,1,11
45,22,1,11
46,22,1,11
47,22,1,11
48,22,1,11
49,22,1,11
00,23,1,11
01,23,1,11
02,23,1,11
03,23,1,11
04,23,1,11
05,23,1,11
06,23,1,11
07,23,1,11
08,23,1,11
09,23,1,11
10,23,1,11
11,23,1,11
12,23,1,11
13,23,1,11
14,23,1,11
15,23,1,11
16,23,1,11
17,23,1,11
18,23,1,11
19,23,1,11
20,23,1,11
21,23,1,11
22,23,1,11
23,23,1,11
24,23,11,1
25,23,11,1
26,23,11,1
27,23,1,11
28,23,1,11
29,23,1,11
30,23,1,11
31,23,1,11
32,23,1,11
33,23,1,11
34,23,1,11
35,23,1,11
36,23,1,11
37,23,1,11
38,23,1,11
39,23,1,11
40,23,1,11
41,23,1,11
42,23,1,11
43,23,1,11
44,23,1,11
45,23,1,11
46,23,1,11
47,23,1,11
48,23,1,11
49,23,1,11
00,24,11,1
01,24,11,1
02,24,11,1
03,24,11,1
04,24,11,1
05,24,11,1
06,24,11,1
07,24,11,1
08,24,11,1
09,24,11,1
10,24,11,1
11,24,11,1
12,24,11,1
13,24,11,1
14,24,11,1
15,24,11,1
16,24,11,1
17,24,11,1
18,24,11,1
19,24,11,1
20,24,11,1
21,24,11,1
22,24,11,1
23,24,11,1
24,24,11,1
25,24,11,1
26,24,11,1
27,24,11,1
28,24,11,1
29,24,11,1
30,24,11,1
31,24,11,1
32,24,11,1
33,24,11,1
34,24,11,1
35,24,11,1
36,24,11,1
37,24,11,1
38,24,11,1
39,24,11,1
40,24,11,1
41,24,11,1
42,24,11,1
43,24,11,1
44,24,11,1
45,24,11,1
46,24,11,1
47,24,11,1
48,24,11,1
49,24,11,1
00,25,11,1
01,25,11,1
02,25,11,1
03,25,11,1
04,25,11,1
05,25,11,1
06,25,11,1
07,25,11,1
08,25,11,1
09,25,11,1
10,25,11,1
11,25,11,1
12,25,11,1
13,25,11,1
14,25,11,1
15,25,11,1
16,25,11,1
17,25,11,1
18,25,11,1
19,25,11,1
20,25,11,1
21,25,11,1
22,25,11,1
23,25,11,1
24,25,11,1
25,25,11,1
26,25,11,1
27,25,11,1
28,25,11,1
29,25,11,1
30,25,11,1
31,25,11,1
32,25,11,1
33,25,11,1
34,25,11,1
35,25,11,1
36,25,11,1
37,25,11,1
38,25,11,1
39,25,11,1
40,25,11,1
41,25,11,1
42,25,11,1
43,25,11,1
44,25,11,1
45,25,11,1
46,25,11,1
47,25,11,1
48,25,11,1
49,25,11,1
00,26,11,1
01,26,11,1
02,26,11,1
03,26,11,1
04,26,11,1
05,26,11,1
06,26,11,1
07,26,11,1
08,26,11,1
09,26,11,1
10,26,11,1
11,26,11,1
12,26,11,1
13,26,11,1
14,26,11,1
15,26,11,1
16,26,11,1
17,26,11,1
18,26,11,1
19,26,11,1
20,26,11,1
21,26,11,1
22,26,11,1
23,26,11,1
24,26,11,1
25,26,11,1
26,26,11,1
27,26,11,1
28,26,11,1
29,26,11,1
30,26,11,1
31,26,11,1
32,26,11,1
33,26,11,1
34,26,11,1
35,26,11,1
36,26,11,1
37,26,11,1
38,26,11,1
39,26,11,1
40,26,11,1
41,26,11,1
42,26,11,1
43,26,11,1
44,26,11,1
45,26,11,1
46,26,11,1
47,26,11,1
48,26,11,1
49,26,11,1
00,27,1,11
01,27,1,11
02,27,1,11
03,27,1,11
04,27,1,11
05,27,1,11
06,27,1,11
07,27,1,11
08,27,1,11
09,27,1,11
10,27,1,11
11,27,1,11
12,27,1,11
13,27,1,11
14,27,1,11
15,27,1,11
16,27,1,11
17,27,1,11
18,27,1,11
19,27,1,11
20,27,1,11
21,27,1,11
22,27,1,11
23,27,1,11
24,27,11,1
25,27,11,1
26,27,11,1
27,27,1,11
28,27,1,11
29,27,1,11
30,27,1,11
31,27,1,11
32,27,1,11
33,27,1,11
34,27,1,11
35,27,1,11
36,27,1,11
37,27,1,11
38,27,1,11
39,27,1,11
40,27,1,11
41,27,1,11
42,27,1,11
43,27,1,11
44,27,1,11
45,27,1,11
46,27,1,11
47,27,1,11
48,27,1,11
49,27,1,11
00,28,1,11
01,28,1,11
02,28,1,11
03,28,1,11
04,28,1,11
05,28,1,11
06,28,1,11
07,28,1,11
08,28,1,11
09,28,1,11
10,28,1,11
11,28,1,11
12,28,1,11
13,28,1,11
14,28,1,11
15,28,1,11
16,28,1,11
17,28,1,11
18,28,1,11
19,28,1,11
20,28,1,11
21,28,1,11
22,28,1,11
23,28,1,11
24,28,11,1
25,28,11,1
26,28,11,1
27,28,1,11
28,28,1,11
29,28,1,11
30,28,1,11
31,28,1,11
32,28,1,11
33,28,1,11
34,28,1,11
35,28,1,11
36,28,1,11
37,28,1,11
38,28,1,11
39,28,1,11
40,28,1,11
41,28,1,11
42,28,1,11
43,28,1,11
44,28,1,11
45,28,1,11
46,28,1,11
47,28,1,11
48,28,1,11
49,28,1,11
00,29,1,11
01,29,1,11
02,29,1,11
03,29,1,11
04,29,1,11
05,29,1,11
06,29,1,11
07,29,1,11
08,29,1,11
09,29,1,11
10,29,1,11
11,29,1,11
12,29,1,11
13,29,1,11
14,29,1,11
15,29,1,11
16,29,1,11
17,29,1,11
18,29,1,11
19,29,1,11
20,29,1,11
21,29,1,11
22,29,1,11
23,29,1,11
24,29,11,1
25,29,11,1
26,29,11,1
27,29,1,11
28,29,1,11
29,29,1,11
30,29,1,11
31,29,1,11
32,29,1,11
33,29,1,11
34,29,1,11
35,29,1,11
36,29,1,11
37,29,1,11
38,29,1,11
39,29,1,11
40,29,1,11
41,29,1,11
42,29,1,11
43,29,1,11
44,29,1,11
45,29,1,11
46,29,1,11
47,29,1,11
48,29,1,11
49,29,1,11
00,30,1,11
01,30,1,11
02,30,1,11
03,30,1,11
04,30,1,11
05,30,1,11
06,30,1,11
07,30,1,11
08,30,1,11
09,30,1,11
10,30,1,11
11,30,1,11
12,30,1,11
13,30,1,11
14,30,1,11
15,30,1,11
16,30,1,11
17,30,1,11
18,30,1,11
19,30,1,11
20,30,1,11
21,30,1,11
22,30,1,11
23,30,1,11
24,30,11,1
25,30,11,1
26,30,11,1
27,30,1,11
28,30,1,11
29,30,1,11
30,30,1,11
31,30,1,11
32,30,1,11
33,30,1,11
34,30,1,11
35,30,1,11
36,30,1,11
37,30,1,11
38,30,1,11
39,30,1,11
40,30,1,11
41,30,1,11
42,30,1,11
43,30,1,11
44,30,1,11
45,30,1,11
46,30,1,11
47,30,1,11
48,30,1,11
49,30,1,11
00,31,1,11
01,31,1,11
02,31,1,11
03,31,1,11
04,31,1,11
05,31,1,11
06,31,1,11
07,31,1,11
08,31,1,11
09,31,1,11
10,31,1,11
11,31,1,11
12,31,1,11
13,31,1,11
14,31,1,11
15,31,1,11
16,31,1,11
17,31,1,11
18,31,1,11
19,31,1,11
20,31,1,11
21,31,1,11
22,31,1,11
23,31,1,11
24,31,11,1
25,31,11,1
26,31,11,1
27,31,1,11
28,31,1,11
29,31,1,11
30,31,1,11
31,31,1,11
32,31,1,11
33,31,1,11
34,31,1,11
35,31,1,11
36,31,1,11
37,31,1,11
38,31,1,11
39,31,1,11
40,31,1,11
41,31,1,11
42,31,1,11
43,31,1,11
44,31,1,11
45,31,1,11
46,31,1,11
47,31,1,11
48,31,1,11
49,31,1,11
00,32,1,11
01,32,1,11
02,32,1,11
03,32,1,11
04,32,1,11
05,32,1,11
06,32,1,11
07,32,1,11
08,32,1,11
09,32,1,11
10,32,1,11
11,32,1,11
12,32,1,11
13,32,1,11
14,32,1,11
15,32,1,11
16,32,1,11
17,32,1,11
18,32,1,11
19,32,1,11
20,32,1,11
21,32,1,11
22,32,1,11
23,32,1,11
24,32,11,1
25,32,11,1
26,32,11,1
27,32,1,11
28,32,1,11
29,32,1,11
30,32,1,11
31,32,1,11
32,32,1,11
33,32,1,11
34,32,1,11
35,32,1,11
36,32,1,11
37,32,1,11
38,32,1,11
39,32,1,11
40,32,1,11
41,32,1,11
42,32,1,11
43,32,1,11
44,32,1,11
45,32,1,11
46,32,1,11
47,32,1,11
48,32,1,11
49,32,1,11
00,33,1,11
01,33,1,11
02,33,1,11
03,33,1,11
04,33,1,11
05,33,1,11
06,33,1,11
07,33,1,11
08,33,1,11
09,33,1,11
10,33,1,11
11,33,1,11
12,33,1,11
13,33,1,11
14,33,1,11
15,33,1,11
16,33,1,11
17,33,1,11
18,33,1,11
19,33,1,11
20,33,1,11
21,33,1,11
22,33,1,11
23,33,1,11
24,33,11,1
25,33,11,1
26,33,11,1
27,33,1,11
28,33,1,11
29,33,1,11
30,33,1,11
31,33,1,11
32,33,1,11
33,33,1,11
34,33,1,11
35,33,1,11
36,33,1,11
37,33,1,11
38,33,1,11
39,33,1,11
40,33,1,11
41,33,1,11
42,33,1,11
43,33,1,11
44,33,1,11
45,33,1,11
46,33,1,11
47,33,1,11
48,33,1,11
49,33,1,11
00,34,1,11
01,34,1,11
02,34,1,11
03,34,1,11
04,34,1,11
05,34,1,11
06,34,1,11
07,34,1,11
08,34,1,11
09,34,1,11
10,34,1,11
11,34,1,11
12,34,1,11
13,34,1,11
14,34,1,11
15,34,1,11
16,34,1,11
17,34,1,11
18,34,1,11
19,34,1,11
20,34,1,11
21,34,1,11
22,34,1,11
23,34,1,11
24,34,11,1
25,34,11,1
26,34,11,1
27,34,1,11
28,34,1,11
29,34,1,11
30,34,1,11
31,34,1,11
32,34,1,11
33,34,1,11
34,34,1,11
35,34,1,11
36,34,1,11
37,34,1,11
38,34,1,11
39,34,1,11
40,34,1,11
41,34,1,11
42,34,1,11
43,34,1,11
44,34,1,11
45,34,1,11
46,34,1,11
47,34,1,11
48,34,1,11
49,34,1,11
